sausage,rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,rolls/buns,margarine,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,pickled vegetables,pet care,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter milk,cream cheese ,domestic eggs,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,grapes,dessert,cream cheese ,rolls/buns,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pip fruit,other vegetables,butter,cream cheese ,mayonnaise,domestic eggs,pastry,rice,margarine,canned fruit,canned fish,coffee,tea,candles,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,spread cheese,curd cheese,rolls/buns,brown bread,Instant food products,coffee,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,other vegetables,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,other vegetables,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,mayonnaise,pastry,flour,canned fish,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,white bread,sugar,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,whole milk,butter,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,whole milk,curd,yogurt,hard cheese,white bread,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,onions,salad dressing,domestic eggs,white bread,flour,salt,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,pastry,pudding powder,bottled water,soda,bottled beer,canned beer,male cosmetics,flower (seeds),,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,other vegetables,whole milk,curd,dessert,yogurt,whipped/sour cream,cream cheese ,brown bread,detergent,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,tropical fruit,pip fruit,dessert,cream cheese ,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,sliced cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,oil,bottled water,bottled beer,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,herbs,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,root vegetables,other vegetables,whole milk,butter milk,yogurt,pastry,waffles,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,whole milk,yogurt,rolls/buns,brown bread,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,whipped/sour cream,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,baking powder,candles,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,butter,curd,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,white bread,pastry,dog food,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,sliced cheese,mayonnaise,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,white bread,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,pastry,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,specialty bar,candy,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,domestic eggs,pasta,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,frozen vegetables,domestic eggs,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,pip fruit,onions,other vegetables,whole milk,butter,yogurt,whipped/sour cream,white bread,long life bakery product,chocolate,,,,,,,,,,,,,,,,,,,,
soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,domestic eggs,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,other vegetables,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,roll products ,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,baking powder,bottled water,soda,cooking chocolate,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,rolls/buns,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,sliced cheese,hard cheese,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,butter,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,curd,soda,bottled beer,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,curd,yogurt,frozen vegetables,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,yogurt,condensed milk,cream cheese ,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,butter milk,frozen vegetables,brown bread,soups,sauces,fruit/vegetable juice,long life bakery product,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,soda,canned beer,chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,white wine,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whole milk,potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,specialty cheese,misc. beverages,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,white bread,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,dessert,spices,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,whole milk,canned fish,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,tropical fruit,pip fruit,berries,root vegetables,herbs,whole milk,butter,frozen vegetables,sauces,pickled vegetables,bottled water,rubbing alcohol,hygiene articles,napkins,flower (seeds),,,,,,,,,,,,,,,
yogurt,specialty chocolate,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,tropical fruit,bottled water,popcorn,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,mayonnaise,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,pip fruit,other vegetables,yogurt,rolls/buns,brown bread,bottled water,soda,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,soda,red/blush wine,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,frozen fish,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,tropical fruit,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,rolls/buns,flour,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,whole milk,yogurt,rolls/buns,sweet spreads,cat food,pet care,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,zwieback,bottled water,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,sugar,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,dessert,yogurt,frozen vegetables,domestic eggs,salt,pasta,specialty fat,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,whole milk,butter milk,whipped/sour cream,rolls/buns,pastry,vinegar,coffee,bottled water,dish cleaner,female sanitary products,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,processed cheese,rolls/buns,bottled water,soda,misc. beverages,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,pip fruit,curd,yogurt,whipped/sour cream,domestic eggs,pastry,flour,fruit/vegetable juice,bottled beer,salty snack,chocolate,cooking chocolate,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,rolls/buns,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,butter,frozen vegetables,pasta,sweet spreads,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,curd,whipped/sour cream,frozen vegetables,jam,long life bakery product,candy,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,rice,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,frozen meals,bottled water,bottled beer,canned beer,chocolate,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,other vegetables,salt,bottled water,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,butter milk,frozen vegetables,pastry,dish cleaner,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,zwieback,fruit/vegetable juice,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,whole milk,soups,bottled beer,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,grapes,oil,canned vegetables,tea,fruit/vegetable juice,snack products,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,brown bread,soda,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,bottled water,red/blush wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,curd,cream cheese ,domestic eggs,misc. beverages,napkins,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,curd,yogurt,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,butter,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,other vegetables,whole milk,yogurt,frozen fish,flour,sugar,baking powder,long life bakery product,chewing gum,,,,,,,,,,,,,,,,,,,,,
pip fruit,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,organic sausage,whole milk,butter,UHT-milk,frozen vegetables,pickled vegetables,cat food,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,butter,pastry,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sauces,red/blush wine,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,root vegetables,other vegetables,whipped/sour cream,margarine,canned vegetables,cat food,shopping bags,,,,,,,,,,,,,,,,,,,,,,
ham,pork,butter milk,sweet spreads,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,curd,butter milk,whipped/sour cream,rolls/buns,softener,house keeping products,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,cream cheese ,frozen vegetables,rolls/buns,chocolate,candy,pot plants,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,beef,whole milk,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whipped/sour cream,canned beer,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,meat spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,whipped/sour cream,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,sliced cheese,rolls/buns,napkins,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,beef,root vegetables,other vegetables,curd,yogurt,cream cheese ,ice cream,newspapers,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,other vegetables,dessert,whipped/sour cream,sliced cheese,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,packaged fruit/vegetables,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,pastry,coffee,red/blush wine,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,domestic eggs,sugar,instant coffee,bottled water,soda,bottled beer,red/blush wine,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
pip fruit,dessert,rolls/buns,pastry,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen meals,pasta,canned fish,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,yogurt,cream cheese ,spread cheese,frozen vegetables,pasta,instant coffee,soda,waffles,specialty bar,seasonal products,,,,,,,,,,,,,,,,,,,,
frankfurter,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,sliced cheese,mayonnaise,rolls/buns,pasta,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,citrus fruit,pip fruit,other vegetables,whipped/sour cream,UHT-milk,salad dressing,frozen potato products,salty snack,newspapers,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,rolls/buns,pasta,instant coffee,soda,fruit/vegetable juice,bottled beer,cake bar,seasonal products,,,,,,,,,,,,,,,,,,,,,
ham,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,rolls/buns,pastry,pasta,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,whipped/sour cream,condensed milk,soft cheese,hard cheese,processed cheese,frozen vegetables,detergent,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,frozen dessert,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,margarine,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,whole milk,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,turkey,citrus fruit,tropical fruit,pip fruit,root vegetables,onions,herbs,other vegetables,whole milk,curd,yogurt,whipped/sour cream,soft cheese,cream cheese ,frozen vegetables,brown bread,pastry,semi-finished bread,margarine,,,,,,,,,,,
curd,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,pork,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,curd,dessert,yogurt,frozen vegetables,brown bread,semi-finished bread,oil,dog food,fruit/vegetable juice,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,herbs,other vegetables,whole milk,yogurt,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,yogurt,whipped/sour cream,spread cheese,margarine,softener,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,sliced cheese,rolls/buns,pastry,roll products ,coffee,bottled water,soda,bottled beer,canned beer,rum,waffles,chocolate,,,,,,,,,,,,,,,,,,
bottled water,liquor (appetizer),specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,berries,root vegetables,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,frozen vegetables,margarine,ketchup,cereals,canned fish,soda,cling film/bags,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,hamburger meat,root vegetables,other vegetables,whole milk,yogurt,hard cheese,cereals,long life bakery product,specialty chocolate,candy,hygiene articles,,,,,,,,,,,,,,,,,,,,
ham,beef,tropical fruit,pip fruit,other vegetables,whole milk,dessert,yogurt,whipped/sour cream,soft cheese,frozen potato products,rolls/buns,soda,long life bakery product,chocolate,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,other vegetables,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,domestic eggs,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,whole milk,rolls/buns,flour,margarine,coffee,canned beer,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,bottled water,soda,canned beer,chewing gum,male cosmetics,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,pastry,semi-finished bread,white wine,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,butter,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,meat,pork,tropical fruit,pip fruit,grapes,other vegetables,whole milk,butter,whipped/sour cream,frozen meals,frozen fish,ice cream,domestic eggs,pastry,soda,syrup,detergent,,,,,,,,,,,,,
ham,whole milk,spread cheese,rolls/buns,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,whole milk,pastry,soda,long life bakery product,waffles,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whole milk,rolls/buns,flour,oil,soda,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,curd,yogurt,frozen vegetables,frozen meals,white bread,instant coffee,misc. beverages,bottled beer,hygiene articles,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,brown bread,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,root vegetables,whole milk,yogurt,beverages,domestic eggs,white bread,sweet spreads,soda,,,,,,,,,,,,,,,,,,,,,,
chicken,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,pastry,Instant food products,salty snack,cake bar,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,whole milk,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,whole milk,yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whole milk,butter,rolls/buns,cat food,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet spreads,coffee,chocolate,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
